pr_id,pr_title,pr_repo,ALG/FUNC,Module,RootCause,Semantic,SubComponent,Symptom,Syntactic,iSemantic,DIAction,DSAction
1540,fix(behavior_path_planner): fix not to make a large jerk avoidance path,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ICL,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,"LOGIC, STOP",SQ,"PPO, EHR",,"CHANGE_CONDITION_LOGIC, ADJUST_STOP/PARK_CONTROL, MODIFY_AVOIDANCE_PROCESSING, MOVE_STATEMENTS"
1551,fix(tier4_autoware_utils): add maybe_unused,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,DATA,UTILITY,TIER4_AUTOWARE_UTILS,UN,MD,"MII, DFC",,CHANGE_DATA_TYPE
1555,fix(lidar_centerpoint): fix function sigmoid() ,autowarefoundation/autoware.universe,SIGMOID,PERCEPTION,NUM,"CUDA, BUILD, LIDAR",LIDAR_CENTERPOINT,UN,RT,"EA, DU",,"REPAIR_LIDAR_INTEGRATION_ISSUES, FIX_CUDA_ISSUES"
1571,fix(behavior_path_planner): pull_over far goal bug,autowarefoundation/autoware.universe,PULL_OVER,PLANNING,ALG,PARKING_CONTROL,BEHAVIOR_PATH_PLANNER,STOP,"LV, MC, IF, RT","PPO, DFC",,ADJUST_STOP/PARK_CONTROL
1602,fix(tier4_planning_launch): change parameter to enable abort lane change,autowarefoundation/autoware.universe,,PLANNING,CONFIG,"PARAMETER, LANE_CHANGE",,LPN,NV,"PPO, ADMI",,
1606,fix(behavior_path_planner): fix turn signal distance,autowarefoundation/autoware.universe,TURN_SIGNAL_DECIDER,PLANNING,ALG,TURN_SIGNAL,BEHAVIOR_PATH_PLANNER,TURN,"IF, AS","PPO, SME, DFC",,"MODIFY_AV_TURNING_LOGIC, CHANGE_DECISION_MAKING_ALGORITHM, UPDATE_DATA_VALUES/CALCULATION"
1616,fix(obstacle_avoidance_planner): deal with wider path interval,autowarefoundation/autoware.universe,,PLANNING,MCC,"OBSTACLE_AVOIDANCE_PLANNER, AVOIDANCE_SCENARIO",OBSTACLE_AVOIDANCE_PLANNER,OP,"AS, IF, LV, MC","PPO, DFC",,"ADD_CONDITION_LOGIC, MODIFY_AVOIDANCE_PROCESSING"
1627,fix(obstacle_stop_planner): fix hunting collision point,autowarefoundation/autoware.universe,,PLANNING,DATA,OBSTACLE_STOP_PLANNER,OBSTACLE_STOP_PLANNER,CRASHES,"AS, MC","PPO, DFC",,"MODIFY_OBJECT_PREDICTION/PLANNING, UPDATE_DATA_VALUES/CALCULATION"
1629,fix(radar_tracks_msgs_converter): fix param update,autowarefoundation/autoware.universe,RADAR_TRACKS_MSGS_CONVERTER,PERCEPTION,EXTER-API,"ADS_COMMUNICATION, RADAR_OBJECT_TRACKER",RADAR_TRACKS_MSGS_CONVERTER,IO,MC,"EA, DFC, CPR",,"FIX_API_MISUSE, UPDATE_DATA_VALUES/CALCULATION, ADJUST_RADAR_RELATED_ALG, ADJUST_MESSAGE/ADS_COMMUNICATION"
1644,fix(behavior_velocity): fixed missing initialization in merge_from_private module,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,DATA,"INTERSECTION, BEHAVIOR_VELOCITY_PLANNER",BEHAVIOR_VELOCITY_PLANNER,LAU,"AS, MC","PPO, SME, DFC",,"ADJUST_INTERSECTION_PROCESSING, ADD/DELETE/MODIFY_VARIABLE/PARAMETER_DECLARATION"
1655,fix(tier4_perception_launch): remove duplicated namespace of clustering in camera-lidar-fusion mode,autowarefoundation/autoware.universe,,PERCEPTION,CONFIG,PARAMETER,,LAU,NV,"EA, CEM",,
1670,docs(tvm_utility): fix broken link,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,DOC,DOCUMENTATION,TVM_UTILITY,DOC,DOC,DUC,,
1674,fix: blindspot insert zero index,autowarefoundation/autoware.universe,BLIND_SPOT,PLANNING,ALG,BLIND_SPOT,BEHAVIOR_VELOCITY_PLANNER,LPN,"AS, IF, RT","PPO, DFC",,ADJUST_BLIND_SPOT
1679,fix(behavior_velocity_planenr): add header on debug path msgs,autowarefoundation/autoware.universe,,PLANNING,ASSI,VISUALIZATION,BEHAVIOR_VELOCITY_PLANNER,IO,AS,"PPO, DFC",,ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS
1680,fix(behavior_velocity_planner): disable debug path publisher by default,autowarefoundation/autoware.universe,,PLANNING,CONFIG,PARAMETER,BEHAVIOR_VELOCITY_PLANNER,UN,NV,"CEM, DTI, MII",,
1681,fix(behavior_path_planner): reset candidate uuid when activated,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ASSI,"AVOIDANCE_SCENARIO, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,OP,AS,"PPO, SME",,MODIFY_AVOIDANCE_PROCESSING
1689,chore(motion_velocity_smoother): disable debug publish in smoother by default,autowarefoundation/autoware.universe,,PLANNING,CONFIG,PARAMETER,MOTION_VELOCITY_SMOOTHER,IO,NV,"CEM, MII, DFC",,
1694,fix(motion_velocity_smoother): fix stop point,autowarefoundation/autoware.universe,MOTION_VELOCITY_SMOOTHER,PLANNING,SNT,MOTION_VELOCITY_SMOOTHER,MOTION_VELOCITY_SMOOTHER,STOP,"MC, AS","PPO, DFC",,"ADJUST_STOP/PARK_CONTROL, FIX_API_MISUSE, ADJUST_MOTION_VELOCITY_SMOOTHER"
1707,fix(behavior_path_planner): avoidance drivable area in intersection,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ALG,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,OP,"LV, LOOP, IF, RT, MC","PPO, DFC, SME",,"MODIFY_AVOIDANCE_PROCESSING, ADJUST_DRIVABLE_AREA"
1721,fix(intersection): use constant velocity for smoother reference,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,ALG,INTERSECTION,BEHAVIOR_VELOCITY_PLANNER,SVC,"LOOP, LV, MC","PPO, DFC",,"ADJUST_VELOCITY/SPEED_CONTROL, ADJUST_INTERSECTION_PROCESSING"
1731,fix(behavior_path_planner): geometric parallel parking debug pose,autowarefoundation/autoware.universe,GEOMETRIC_PARALLEL_PARKING,PLANNING,SNT,"GEOMETRIC_PARALLEL_PARKING, DEBUG_CHANGE",BEHAVIOR_PATH_PLANNER,STOP,LV,"DTI, PPO",,"ADJUST_STOP/PARK_CONTROL, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, FIX_API_MISUSE"
1756,fix(automatic_pose_initializer): fix starvation,autowarefoundation/autoware.universe,AUTOMATIC_POSE_INITIALIZER,SYSTEM,CONC,LOCALIZATION,DEFAULT_AD_API_HELPERS,HANGS,MC,"SAR, SME, CC",,CHANGE/RESCHEDULE_PROCESS
1760,fix(mission_planner): fix function name renaming,autowarefoundation/autoware.universe,MISSION_PLANNER,PLANNING,SNT,MISSION_PLANNER,MISSION_PLANNER,BUILD,MD,IC,,"FIX_API_MISUSE, ADJUST_MISSION_PLANNING"
1768,fix(behavior_velocity): fix insertVelocity,autowarefoundation/autoware.universe,,PLANNING,ASSI,BEHAVIOR_VELOCITY_PLANNER,BEHAVIOR_VELOCITY_PLANNER,SVC,AS,"PPO, DFC",,ADJUST_VELOCITY/SPEED_CONTROL
1774,fix(autoware_auto_perception_rviz_plugin): fix twist marker id,autowarefoundation/autoware.universe,DETECTED_OBJECTS_DISPLAY,PERCEPTION,ASSI,RVIZ_PLUGIN,OBJECT_DETECTION,DGUI,AS,"UIA, EA, DFC",,"CHANGE/ADD_GUI_PROPERTY/ELEMENTS, MODIFY_OBJECT_DETECTION"
1781,fix(heatmap_visualizer): add unknown class,autowarefoundation/autoware.universe,,PERCEPTION,DATA,VISUALIZATION,HEATMAP_VISUALIZER,DGUI,LV,"EA, UIA",,"CHANGE/ADD_GUI_PROPERTY/ELEMENTS, MODIFY_SIMULATION_VISUALIZATION, ADD/DELETE/MODIFY_VARIABLE/PARAMETER_DECLARATION"
1783,fix(system_monitor): incorrect counter increment in CPU Usage monitor,autowarefoundation/autoware.universe,CPU_MONITOR,HMI,ICL,CPU_MONITOR,SYSTEM_MONITOR,DGUI,IF,"RMI, EHR, MII",,"CHANGE_CONDITION_LOGIC, CHANGE/ADD_GUI_PROPERTY/ELEMENTS, ADJUST_SYSTEM_MONITOR"
1790,fix(tier4_screen_capture_rviz_plugin): fix spell check,autowarefoundation/autoware.universe,SCREEN_CAPTURE_PANEL,UTILITIES & TOOLS,SNT,RVIZ_PLUGIN,TIER4_SCREEN_CAPTURE_RVIZ_PLUGIN,UN,"LV, MC","MII, IC",,"MODIFY_SYNTAX_ERROR, CHANGE/ADD_GUI_PROPERTY/ELEMENTS"
1817,fix(behavior_path_planner): drivable area not properly extended,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ALG,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,OP,"IF, RT, LV","PPO, DFC",,"MODIFY_AVOIDANCE_PROCESSING, ADJUST_DRIVABLE_AREA"
1822,fix(ekf_localizer): remove a setter function to improve refenential trasparency,autowarefoundation/autoware.universe,EKF_LOCALIZER,LOCALIZATION,ALG,EKF_LOCALIZER,EKF_LOCALIZER,LOC,"LV, MC, AS, IF","SAR, DFC, SME",,ADJUST_EKF_LOCALIZER
1825,fix(crosswalk_traffic_light_estimator): fix invalid access,autowarefoundation/autoware.universe,,PREDICTION,MEM,"ACCESSIBILITY, CROSSWALK_TRAFFIC_LIGHT_ESTIMATOR, CROSSWALK",CROSSWALK_TRAFFIC_LIGHT_ESTIMATOR,CRASHES,"MC, LV","PAE, EHR",,"MODIFY_CROSSWALK_PROCESSING, ADJUST_TRAFFIC_SIGNAL_PROCESSING, FIX_MEMORY_ISSUE"
1830,fix(lidar_centerpoint): include zero in range of yaw_norm_threshold,autowarefoundation/autoware.universe,,PERCEPTION,ICL,LIDAR,LIDAR_CENTERPOINT,LOGIC,IF,"SDI, SME, DFC",,"CHANGE_CONDITION_LOGIC, REPAIR_LIDAR_INTEGRATION_ISSUES"
1833,fix(tier4_perception_launch): add input/pointcloud to ground-segmentation,autowarefoundation/autoware.universe,,PERCEPTION,ALG,SCRIPT,,LAU,MC,"EA, DFC",,"OPTIMIZE_SCRIPT_TOOLS, MODIFY_MAP_SEGMENTATION"
1834,docs(joy_controller): joystick keymap fix in readme,autowarefoundation/autoware.universe,,CONTROL,DOC,DOCUMENTATION,JOY_CONTROLLER,DOC,DOC,DUC,,
1860,fix(behavior_path_planner): pull over deceleration,autowarefoundation/autoware.universe,PULL_OVER,PLANNING,SNT,"PARKING_CONTROL, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,STOP,"AS, MC, LV","PPO, DFC",,"ADJUST_STOP/PARK_CONTROL, ADJUST_VELOCITY/SPEED_CONTROL"
1861,fix(obstacle_cruise_planner): add z to stop_factor,autowarefoundation/autoware.universe,OBSTACLE_CRUISE_PLANNER,PLANNING,ALG,OBSTACLE_CRUISE_PLANNER,OBSTACLE_CRUISE_PLANNER,STOP,"LV, MC, AS","PPO, DFC",,"ADJUST_STOP/PARK_CONTROL, ADJUST_OBSTACLE_CRUISE_PLANNER"
1863,fix(motion_utils): fix terminal point access method,autowarefoundation/autoware.universe,RESAMPLE,UTILITIES & TOOLS,EXTER-API,RESAMPLE,MOTION_UTILS,UN,MC,"MII, DFC",,"ADJUST_MOTION_CONTROL, FIX_API_MISUSE"
1872,fix(freespace_planner): can't stop before blocking obstacle in parking#980,autowarefoundation/autoware.universe,FREESPACE_PLANNER,PLANNING,ALG,FREESPACE_PLANNER,FREESPACE_PLANNER,STOP,"LOOP, RT, MC, AS, LV","PPO, DFC",,"ADJUST_STOP/PARK_CONTROL, MODIFY_FREESPACE_PLANNING"
1881,fix(obstacle_avoidance_planner): fix inf loop in mpt,autowarefoundation/autoware.universe,,PLANNING,ALG,OBSTACLE_AVOIDANCE_PLANNER,OBSTACLE_AVOIDANCE_PLANNER,HANGS,"LOOP, LV, RT, MC, IF","PPO, LA",,MODIFY_AVOIDANCE_PROCESSING
1891,fix: fix missing dependency,autowarefoundation/autoware.universe,,PLANNING,DEP,"DEP, PARAMETER",,BUILD,NV,"DU, CEM, MII",,
1896,fix(trtexec_vendor): fix tensorrt supported versions,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,CONFIG,"BUILD, DNN_RELATED",TRTEXEC_VENDOR,BUILD,NV,"BCE, CEM",,
1901,fix(route_handler): deal with completely overlapped inverted lane,autowarefoundation/autoware.universe,ROUTE_HANDLER,PLANNING,ALG,ROUTE_HANDLER,ROUTE_HANDLER,LPN,"RT, LOOP, IF, MC, LV","PPO, DFC",,"MODIFY_ROUTE_HANDLER, ADD_MAP/LANE_CHECKING"
1924,fix(avoidance): guard invalid shift point,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,MCC,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,OP,"IF, LOOP","PPO, EHR",,"ADD_CONDITION_LOGIC, MODIFY_AVOIDANCE_PROCESSING"
1928,fix(default_ad_api): temporary disable api route to resolve type conflict,autowarefoundation/autoware.universe,ROUTING,SYSTEM,INTER-API,DATA_PROCESSING,DEFAULT_AD_API,IO,MC,"MII, BCE, DFC, RDPI",,"FIX_API_MISUSE, MODIFY_ROUTING_INITIALIZATION, CHANGE_DATA_PROCESSING"
1933,fix(image_projection_based_fusion): fix input to quaternion,autowarefoundation/autoware.universe,GEOMETRY,PERCEPTION,SNT,FUSION_SYSTEM,IMAGE_PROJECTION_BASED_FUSION,LOGIC,MC,"EA, DFC",,"MODIFY_FUSION_ALGORITHM, FIX_API_MISUSE"
1945,fix(raw_vehicle_cmd_converter): inconsitent sign of braking command,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,ALG,VEHICLE_CMD,RAW_VEHICLE_CMD_CONVERTER,SVC,"MC, IF, AS","FSH, DFC",,"ADJUST_VELOCITY/SPEED_CONTROL, ADJUST_VEHICLE/CONTROL_COMMAND"
1948,fix(obstacle_avoidance_planner): fix build error,autowarefoundation/autoware.universe,,PLANNING,SNT,OBSTACLE_AVOIDANCE_PLANNER,OBSTACLE_AVOIDANCE_PLANNER,BUILD,"AS, RT","BCE, PPO, DFC",,"MODIFY_AVOIDANCE_PROCESSING, FIX_API_MISUSE"
1961,"fix: modified to reflect the argument ""initial_selector_mode"" in control_launch",autowarefoundation/autoware.universe,,CONTROL,CONFIG,SCRIPT,,LAU,MC,"CEM, MII",,"OPTIMIZE_SCRIPT_TOOLS, UPDATE_DATA_VALUES/CALCULATION"
1963,fix(behavior_path_planner): pull over dies after curve,autowarefoundation/autoware.universe,PULL_OVER,PLANNING,ALG,"PARKING_CONTROL, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,CRASHES,"MC, LV, AS","PPO, DFC, EHR",,ADJUST_STOP/PARK_CONTROL
1969,fix(behavior_path_planner): shift pull over path distortion with resampling,autowarefoundation/autoware.universe,PULL_OVER,PLANNING,ALG,"PARKING_CONTROL, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,STOP,"LV, AS, IF, MC","PPO, DFC",,ADJUST_STOP/PARK_CONTROL
1977,fix(kalman_filter): add more maintainers,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,CONFIG,PARAMETER,KALMAN_FILTER,OT,NV,CEM,,
1980,fix(behavior_velocity_planner): fix invalid access in velocity callback function,autowarefoundation/autoware.universe,,PLANNING,MEM,"ACCESSIBILITY, PATH_PLANNING, BEHAVIOR_VELOCITY_PLANNER",BEHAVIOR_VELOCITY_PLANNER,CRASHES,"LOOP, MC, IF","PPO, SME",,FIX_MEMORY_ISSUE
2012,fix(avoidance): fix avoidance path chattering,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,INTER-API,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,OP,"AS, MC","PPO, DFC",,"MODIFY_AVOIDANCE_PROCESSING, FIX_API_MISUSE"
2033,fix(motion_velocity_smoother): removed unnecessary info for external velocity limit calculation,autowarefoundation/autoware.universe,MOTION_VELOCITY_SMOOTHER,PLANNING,ALG,MOTION_VELOCITY_SMOOTHER,MOTION_VELOCITY_SMOOTHER,SVC,"IF, SQ","PPO, DFC",,"ADJUST_VELOCITY/SPEED_CONTROL, ADJUST_MOTION_VELOCITY_SMOOTHER, MOVE_STATEMENTS"
2035,fix(component_interface_specs): add missing dep,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,DEP,"DEP, PARAMETER",COMPONENT_INTERFACE_SPECS,BUILD,NV,"DU, BCE, MII, IC",,
2060,fix(behavior_paht_planner): fix turn signal condition of the avoidance blinkers,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ALG,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,TURN,"LV, IF, RT, MC, LOOP","PPO, DFC, SME, LA",,"MODIFY_AV_TURNING_LOGIC, MODIFY_AVOIDANCE_PROCESSING"
2080,fix(raw_vehicle_cmd_converter): wrong for-loop bound in getColumnIndex,autowarefoundation/autoware.universe,ALG:CSV_LOADER,UTILITIES & TOOLS,ICL,VEHICLE_CMD,RAW_VEHICLE_CMD_CONVERTER,CRASHES,LOOP,"FSH, DFC",,"CHANGE_CONDITION_LOGIC, ADJUST_VEHICLE/CONTROL_COMMAND"
2087,fix(tier4_perception_launch): fix missing container argument,autowarefoundation/autoware.universe,,PERCEPTION,ALG,SCRIPT,,LAU,"LIB, MC","DFC, EA",,"OPTIMIZE_SCRIPT_TOOLS, MODIFY_POINTCLOUD_PROCESSING, ADD/DELETE/MODIFY_VARIABLE/PARAMETER_DECLARATION"
2101,fix(pointcloud_preprocessor): add missed target dependency,autowarefoundation/autoware.universe,,SENSING,DEP,"BUILD, DEP",POINTCLOUD_PREPROCESSOR,BUILD,NV,"BCE, DU, SDI",,
2117,fix(ground segmentation): correct initial condition of ground grid,autowarefoundation/autoware.universe,SCAN_GROUND_FILTER_NODELET,PERCEPTION,ICL,GROUND_SEGMENTATION,GROUND_SEGMENTATION,LOGIC,IF,"EA, SME",,"CHANGE_CONDITION_LOGIC, MODIFY_MAP_SEGMENTATION"
2123,chore(system_error_monitor): fix typo in fix_system_param.yaml,autowarefoundation/autoware.universe,,HMI,SNT,TYPO_CORRECTING,SYSTEM_ERROR_MONITOR,UN,NV,"CEM, MII",,
2145,fix(trajectory_follower): add diagnostics dependency,autowarefoundation/autoware.universe,,CONTROL,DEP,"DEP, PARAMETER",TRAJECTORY_FOLLOWER,BUILD,NV,"BCE, DU, CEM",,
2154,fix(tier4_control_rviz_plugin): add time stamp for control command,autowarefoundation/autoware.universe,,CONTROL,ALG,RVIZ_PLUGIN,,DGUI,"IF, RT, AS, MC, LV","UIA, MII",,"CHANGE/ADD_GUI_PROPERTY/ELEMENTS, ADJUST_VEHICLE/CONTROL_COMMAND"
2159,fix(behavior_path_planner): geometric parking lane id,autowarefoundation/autoware.universe,GEOMETRIC_PARALLEL_PARKING,PLANNING,ALG,"GEOMETRIC_PARALLEL_PARKING, PATH_PLANNING, PARKING_CONTROL",BEHAVIOR_PATH_PLANNER,STOP,"MC, LOOP, LV","PPO, SME",,ADJUST_STOP/PARK_CONTROL
2163,fix(rtc_manager_rviz_plugin): size check,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,ICL,RVIZ_PLUGIN,RTC_MANAGER_RVIZ_PLUGIN,DGUI,IF,"UIA, MII",,"CHANGE_CONDITION_LOGIC, CHANGE/ADD_GUI_PROPERTY/ELEMENTS"
2171,fix: fix xacro command in vehicle.launch,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,CONFIG,PARAMETER,,LAU,NV,"CEM, FSH",,
2183,fix(obstacle_collision_checker): fix bug on dynamic parameter update,autowarefoundation/autoware.universe,OBSTACLE_COLLISION_CHECKER,CONTROL,ALG,OBSTACLE_COLLISION_CHECKER,OBSTACLE_COLLISION_CHECKER,OP,"MD, IF, RT, MC","CSA, DFC, SME",,"ENHANCE_SAFETY_FEATURES, UPDATE_DATA_VALUES/CALCULATION"
2189,fix(default_ad_api): disable motion api temporary,autowarefoundation/autoware.universe,,SYSTEM,INTER-API,SCRIPT,DEFAULT_AD_API,LOGIC,MC,MII,,"FIX_API_MISUSE, OPTIMIZE_SCRIPT_TOOLS"
2196,fix(behavior_path_planner): fix offset sign expanding side shift drivable area,autowarefoundation/autoware.universe,SIDE_SHIFT,PLANNING,NUM,"SIDE_SHIFT, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,LPN,"AS, MC","PPO, DFC",,"MODIFY_SIDE_SHIFT, ADJUST_DRIVABLE_AREA"
2205,fix(obstacle_avoidance_planner): isPathGoalChanged,autowarefoundation/autoware.universe,,PLANNING,ICL,"OBSTACLE_AVOIDANCE_PLANNER, AVOIDANCE_SCENARIO",OBSTACLE_AVOIDANCE_PLANNER,OP,"IF, MC","PPO, SME",,"CHANGE_CONDITION_LOGIC, MODIFY_AVOIDANCE_PROCESSING"
2214,fix(intersection): fixed (stop) point insertion,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,ALG,INTERSECTION,BEHAVIOR_VELOCITY_PLANNER,STOP,"IF, AS, LV, MC, SQ","PPO, DFC, SME",,"ADJUST_STOP/PARK_CONTROL, MOVE_STATEMENTS, ADJUST_INTERSECTION_PROCESSING"
2220,docs(behavior_velocity.traffic): fix typo,autowarefoundation/autoware.universe,,PLANNING,DOC,DOCUMENTATION,BEHAVIOR_VELOCITY_PLANNER,DOC,DOC,DUC,,
2221,fix(behavior_velocity_planner): int/uint for path index,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,ALG,"INTERSECTION, BEHAVIOR_VELOCITY_PLANNER",BEHAVIOR_VELOCITY_PLANNER,CRASHES,AS,"PPO, DFC",,ADJUST_INTERSECTION_PROCESSING
2239,fix(stop_line): z position of stop point,autowarefoundation/autoware.universe,STOP_LINE,PLANNING,ASSI,STOP_LINE,BEHAVIOR_VELOCITY_PLANNER,STOP,AS,"PPO, DFC",,"ADJUST_STOP/PARK_CONTROL, ADJUST_STOP_LINE_MODULE"
2240,fix(ndt_scan_matcher): fix ndt_ptr in align_using_monte_carlo,autowarefoundation/autoware.universe,NDT_SCAN_MATCHER,LOCALIZATION,SNT,NDT_SCAN_MATCHER,NDT_SCAN_MATCHER,LOC,LV,"SAR, DFC",,"FIX_API_MISUSE, MODIFY_NDT_MAPPING/NDT_SCAN_MATCHER"
2241,fix(ndt_scan_matcher): add regularization_scale_factor declaration,autowarefoundation/autoware.universe,NDT_SCAN_MATCHER,LOCALIZATION,ASSI,NDT_SCAN_MATCHER,NDT_SCAN_MATCHER,LOC,AS,"SAR, SME",,MODIFY_NDT_MAPPING/NDT_SCAN_MATCHER
2246,fix(behavior_path_planner): pull over remove overlapping points,autowarefoundation/autoware.universe,GEOMETRIC_PARALLEL_PARKING,PLANNING,ALG,"GEOMETRIC_PARALLEL_PARKING, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,STOP,"IF, MC, RT, LV","PPO, DFC, SME",,ADJUST_STOP/PARK_CONTROL
2247,fix(compare_map_segmentation): publish processing-time and cyclic-time debug messages,autowarefoundation/autoware.universe,VOXEL_BASED_COMPARE_MAP_FILTER_NODELET,PERCEPTION,ALG,"MAP_TOOLS, DEBUG_CHANGE",COMPARE_MAP_SEGMENTATION,IO,"MC, SQ","DTI, EA",,"ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, MODIFY_MAP_SEGMENTATION, MOVE_STATEMENTS, CHANGE_DATA_PROCESSING"
2248,fix(obstacle_avoidance_planner): use fisrt ref point to find nearest bounds,autowarefoundation/autoware.universe,MPT_OPTIMIZER,PLANNING,SNT,"MPT_OPTIMIZER, AVOIDANCE_SCENARIO",OBSTACLE_AVOIDANCE_PLANNER,OP,RT,"PPO, DFC",,"MODIFY_MPT_OPTIMIZER, MODIFY_AVOIDANCE_PROCESSING, ADD/DELETE/CHANGE_RETURN_VALUES"
2250,fix(behavior_velocity_planner): fix intersection interval in getStopLineFromMap,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,ICL,INTERSECTION,BEHAVIOR_VELOCITY_PLANNER,STOP,LOOP,"PPO, DFC",,"CHANGE_CONDITION_LOGIC, ADJUST_STOP/PARK_CONTROL, ADJUST_INTERSECTION_PROCESSING"
2256,fix(behavior_path_planner): die when using getExtendedCurrentLanes in the last lane,autowarefoundation/autoware.universe,,PLANNING,MCC,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,CRASHES,"IF, MC","PPO, EHR",,ADD_CONDITION_LOGIC
2281,fix(tier4_simulator_launch): fix path,autowarefoundation/autoware.universe,,SIMULATOR,CONFIG,PARAMETER,,LAU,NV,"SPO, CEM",,
2284,fix(behavior_path_planner): delete unnecessary codes,autowarefoundation/autoware.universe,PULL_OUT,PLANNING,ALG,PARKING_CONTROL,BEHAVIOR_PATH_PLANNER,STOP,"LV, AS","PPO, DFC",,ADJUST_STOP/PARK_CONTROL
2289,"fix(motion_velocity_smoother): fix taking long time to start in ""l2_smoother""",autowarefoundation/autoware.universe,L2_PSEUDO_JERK_SMOOTHER,PLANNING,NUM,MOTION_VELOCITY_SMOOTHER,MOTION_VELOCITY_SMOOTHER,SVC,AS,"PPO, DFC",,"ADJUST_VELOCITY/SPEED_CONTROL, ADJUST_MOTION_VELOCITY_SMOOTHER"
2299,fix(external_cmd_selector): add diagnostic force_update,autowarefoundation/autoware.universe,EXTERNAL_CMD_SELECTOR,CONTROL,INTER-API,EXTERNAL_CMD_SELECTOR,EXTERNAL_CMD_SELECTOR,HANGS,MC,"CSA, DFC",,"ADJUST_VEHICLE/CONTROL_COMMAND, FIX_API_MISUSE"
2313,fix(behavior_path_planner): use expand lanelet in pull over,autowarefoundation/autoware.universe,,PLANNING,SNT,PARKING_CONTROL,BEHAVIOR_PATH_PLANNER,STOP,"AS, MC","PPO, DFC",,"ADJUST_STOP/PARK_CONTROL, FIX_API_MISUSE"
2322,fix(component_interface_utils): fix error level,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,ASSI,ERROR_HANDLING,COMPONENT_INTERFACE_UTILS,IO,AS,"EHR, MII, IC",,ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS
2337,fix(behavior_path_planner): fix expandLanelets for drivable lanes,autowarefoundation/autoware.universe,,PLANNING,SNT,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,LPN,"AS, MC","PPO, DFC",,FIX_API_MISUSE
2350,fix(freespace_planning_algorithms): fix rrtstar can't arrive goal error,autowarefoundation/autoware.universe,RRTSTAR,PLANNING,ALG,FREESPACE_PLANNING_ALGORITHMS,FREESPACE_PLANNING_ALGORITHMS,STOP,"IF, LV, MC","SME, PPO, DFC",,MODIFY_FREESPACE_PLANNING
2355,fix(freespace_planning_algorithms): remove duplicate candidates in tr…,autowarefoundation/autoware.universe,ASTAR_SEARCH,PLANNING,NUM,FREESPACE_PLANNING_ALGORITHMS,FREESPACE_PLANNING_ALGORITHMS,LPN,"AS, LOOP, MC","PPO, DFC",,"MODIFY_FREESPACE_PLANNING, ADJUST_ASTAR_PLANNER, UPDATE_DATA_VALUES/CALCULATION"
2365,fix(default_ad_api): fix test,autowarefoundation/autoware.universe,,SYSTEM,ICL,"TEST_RELATED, SCRIPT",DEFAULT_AD_API,UN,IF,"MII, DTI",,"MODIFY_TEST_CASE/UTILS/MANAGER, CHANGE_CONDITION_LOGIC"
2376,docs(freespace-planner): fix syntax error,autowarefoundation/autoware.universe,,PLANNING,DOC,DOCUMENTATION,FREESPACE_PLANNING_ALGORITHMS,DOC,DOC,DUC,,
