pr_id,pr_title,pr_repo,ALG/FUNC,Module,RootCause,Semantic,SubComponent,Symptom,Syntactic,iSemantic,DIAction,DSAction
621,fix(motion_velocity_smoother): velocity limit when engage status,autowarefoundation/autoware.universe,MOTION_VELOCITY_SMOOTHER,PLANNING,SNT,MOTION_VELOCITY_SMOOTHER,MOTION_VELOCITY_SMOOTHER,SVC,AS,"PPO, SME",,"ADJUST_VELOCITY/SPEED_CONTROL, ADJUST_MOTION_VELOCITY_SMOOTHER, UPDATE_DATA_VALUES/CALCULATION"
626,fix: delete common_sensor_launch from exec_depend,autowarefoundation/autoware.universe,,SENSING,DEP,"PARAMETER, DEP",,LAU,NV,"SDI, DU, CEM",,
632,fix: fix package and name space for VoxelBasedCompareMapFilterComponent,autowarefoundation/autoware.universe,,PERCEPTION,INTER-API,SCRIPT,EUCLIDEAN_CLUSTER,LAU,"AS, MC","EA, DU",,"FIX_API_MISUSE, OPTIMIZE_SCRIPT_TOOLS"
633,fix(tier4_state_rviz_plugin): change service and topic name for engage,autowarefoundation/autoware.universe,AUTOWARE_STATE_PANEL,UTILITIES & TOOLS,INTER-API,RVIZ_PLUGIN,TIER4_STATE_RVIZ_PLUGIN,IO,MC,"MII, DFC",,CHANGE/ADD_GUI_PROPERTY/ELEMENTS
634,fix(motion_velocity_smoother): add missing rclcpp dependency,autowarefoundation/autoware.universe,,PLANNING,DEP,"PARAMETER, DEP",MOTION_VELOCITY_SMOOTHER,BUILD,NV,"PPO, DU, CEM",,
639,fix: use anon to make unique node name instead of diag name,autowarefoundation/autoware.universe,,SYSTEM,CONFIG,PARAMETER,DUMMY_DIAG_PUBLISHER,LAU,NV,"MII, CEM",,
646,fix(ekf_localizer): rosbag clock jump bug,autowarefoundation/autoware.universe,EKF_LOCALIZER,LOCALIZATION,MCC,EKF_LOCALIZER,EKF_LOCALIZER,"LOC, LOGIC","IF, AS, MC","SAR, EHR",,"ADJUST_EKF_LOCALIZER, ADD_CONDITION_LOGIC"
650,fix(behavior_path_planner): initialize scene module status,autowarefoundation/autoware.universe,,PLANNING,ASSI,"SCENE_MODULE_MANAGER, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,LOGIC,MD,"PPO, SME",,MODIFY_SCENARIO/PLANNER_MANAGER
664,fix(obstacle_avoidance_planner): fix bug of lerp when points' size = 1,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,MCC,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,CRASHES,"IF, RT","PPO, DFC",,"ADD_CONDITION_LOGIC, MODIFY_AVOIDANCE_PROCESSING"
665,fix(simple_planning_simulator): fix bug in function to apply noise,autowarefoundation/autoware.universe,SIMPLE_PLANNING_SIMULATOR,SIMULATOR,NUM,"SIMULATOR, TEST_RELATED",SIMPLE_PLANNING_SIMULATOR,SVC,AS,"SPO, DTI",,"ADJUST_VELOCITY/SPEED_CONTROL, MODIFY_SIMULATION_VISUALIZATION, UPDATE_DATA_VALUES/CALCULATION"
667,fix(control_launch): change default mpc param to improve performance,autowarefoundation/autoware.universe,,CONTROL,CONFIG,PARAMETER,,TRAJ,NV,"CSA, CEM",,
681,fix(map_based_prediction): add config to INSTALL_TO_SHARE,autowarefoundation/autoware.universe,,PREDICTION,CONFIG,BUILD,MAP_BASED_PREDICTION,BUILD,NV,"PAE, CEM, BCE",,
689,fix(behavior_velocity): traffic light missing debug wall pose,autowarefoundation/autoware.universe,TRAFFIC_LIGHT,PLANNING,INTER-API,"TRAFFIC_LIGHT_DETECTION, DEBUG_CHANGE",BEHAVIOR_VELOCITY_PLANNER,DGUI,MC,"PPO, DTI, DFC",,"CHANGE/ADD_GUI_PROPERTY/ELEMENTS, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, FIX_API_MISUSE, ADJUST_TRAFFIC_SIGNAL_PROCESSING"
691,fix(behavior_velocity_planner): ignore pass judge when external_stop is true,autowarefoundation/autoware.universe,SCENE_INTERSECTION,PLANNING,ICL,INTERSECTION,BEHAVIOR_VELOCITY_PLANNER,"LOGIC, STOP",IF,"PPO, DFC",,"CHANGE_CONDITION_LOGIC, ADJUST_STOP/PARK_CONTROL, ADJUST_INTERSECTION_PROCESSING"
697,fix(behavior_velocity): add include  autoware utils,autowarefoundation/autoware.universe,,PLANNING,DEP,LIBRARY,BEHAVIOR_VELOCITY_PLANNER,BUILD,LIB,"PPO, DU",,"CHANGE/ADD/DELETE_LIB_IMPORTING, ADJUST_OCCLUSION_SPOT_MODULE"
699,fix(behavior_velocity): avoid to insert the same point,autowarefoundation/autoware.universe,,PLANNING,ALG,"TRAJECTORY_GENERATOR, BEHAVIOR_VELOCITY_PLANNER",BEHAVIOR_VELOCITY_PLANNER,TRAJ,"IF, AS, MC, LV","PPO, DFC",,IMPROVE_TRAJECTORY/PATH_GENERATION
715,fix(multi_object_tracker): fix for unknown object,autowarefoundation/autoware.universe,MULTI_OBJECT_TRACKER,PERCEPTION,MCC,OBJECT_TRACKER,MULTI_OBJECT_TRACKER,OP,"IF, MC","PPO, DFC, EHR",,"ADD_CONDITION_LOGIC, MODIFY_OBJECT_DETECTION"
728,fix(behavior_path_planner): fix the condition of turn signal lighting,autowarefoundation/autoware.universe,TURN_SIGNAL_DECIDER,PLANNING,ALG,TURN_SIGNAL,BEHAVIOR_PATH_PLANNER,TURN,"AS, IF, LOOP, MC, RT, LV","PPO, DFC, SME",,"MODIFY_AV_TURNING_LOGIC, CHANGE_DECISION_MAKING_ALGORITHM"
731,fix(avoidance_module): ignore object instead of creating zero shift,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ALG,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,OP,"AS, RT, MC","PPO, EHR, DFC",,MODIFY_AVOIDANCE_PROCESSING
734,fix: set correct frameid to transformed_cloud,autowarefoundation/autoware.universe,DETECTOR,PERCEPTION,ASSI,"OBJECT_DETECTION, LIDAR",LIDAR_APOLLO_INSTANCE_SEGMENTATION,IO,AS,"EA, SME",,"REPAIR_LIDAR_INTEGRATION_ISSUES, MODIFY_OBJECT_DETECTION"
738,fix(motion_velocity_smoother): curve deceleration not working with a specific parameter set,autowarefoundation/autoware.universe,SMOOTHER_BASE,PLANNING,NUM,MOTION_VELOCITY_SMOOTHER,MOTION_VELOCITY_SMOOTHER,SVC,"MC, AS","PPO, EHR, DFC",,"ADJUST_VELOCITY/SPEED_CONTROL, ADJUST_MOTION_VELOCITY_SMOOTHER, UPDATE_DATA_VALUES/CALCULATION"
739,fix(motion_velocity_smoother): add stop decel parameter,autowarefoundation/autoware.universe,,PLANNING,CONFIG,"PARAMETER, MOTION_VELOCITY_SMOOTHER",MOTION_VELOCITY_SMOOTHER,SVC,NV,"PPO, DFC",,
741,docs(autoware_testing): fix link,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,DOC,DOCUMENTATION,AUTOWARE_TESTING,DOC,DOC,DUC,,
743,docs(autoware_auto_geometry): fix link,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,DOC,DOCUMENTATION,AUTOWARE_AUTO_GEOMETRY,DOC,DOC,DUC,,
745,fix: trajectory visualizer,autowarefoundation/autoware.universe,,PLANNING,ALG,"SCRIPT, VISUALIZATION",MOTION_VELOCITY_SMOOTHER,DGUI,"AS, MC, IF, RT, LOOP","PPO, UIA",,"MODIFY_TRAJECTORY_VISUALIZER, OPTIMIZE_SCRIPT_TOOLS"
746,fix(behavior_velocity): handle the case when finding index failed,autowarefoundation/autoware.universe,,PLANNING,MCC,"TRAJECTORY_GENERATOR, BEHAVIOR_VELOCITY_PLANNER",BEHAVIOR_VELOCITY_PLANNER,LOGIC,"IF, RT","PPO, EHR, DFC",,ADD_CONDITION_LOGIC
747,fix(emergency_handler): add missing timestamp for emergency control command,autowarefoundation/autoware.universe,EMERGENCY_HANDLER,SYSTEM,ASSI,EMERGENCY_HANDLER,EMERGENCY_HANDLER,IO,AS,"MII, DFC",,MODIFY_EMERGENCY_MODE
748,fix: ignore cross_line in turn signal judge,autowarefoundation/autoware.universe,,PLANNING,MCC,TURN_SIGNAL,BEHAVIOR_PATH_PLANNER,TURN,"IF, LV, AS","PPO, DFC",,"ADD_CONDITION_LOGIC, MODIFY_AV_TURNING_LOGIC"
758,fix(costmap_generator): modify build error in rolling,autowarefoundation/autoware.universe,,PLANNING,CONFIG,BUILD,COSTMAP_GENERATOR,BUILD,NV,"PPO, BCE, CEM",,
760,fix(dummy_diag_publisher): modify build error in rolling,autowarefoundation/autoware.universe,,SYSTEM,DEP,PARAMETER,DUMMY_DIAG_PUBLISHER,BUILD,NV,"MII, BCE, CEM",,
761,fix(dummy_perception_publisher): modify build error in rolling,autowarefoundation/autoware.universe,,SIMULATOR,CONFIG,BUILD,DUMMY_PERCEPTION_PUBLISHER,BUILD,NV,"BCE, CEM, SPO",,
775,fix(image_projection_based_fusion): modify build error in rolling,autowarefoundation/autoware.universe,,PERCEPTION,DEP,PARAMETER,IMAGE_PROJECTION_BASED_FUSION,BUILD,NV,"MII, BCE, CEM",,
776,fix(osqp_interface): modify build error in rolling,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,CONFIG,BUILD,OSQP_INTERFACE,BUILD,NV,"MII, BCE, CEM, IC",,
777,fix(map_loader): modify build error in rolling,autowarefoundation/autoware.universe,,MAP,CONFIG,BUILD,MAP_LOADER,BUILD,NV,"BCE, CEM, SAR",,
778,fix(map_tf_generator): modify build error in rolling,autowarefoundation/autoware.universe,,MAP,DEP,"DEP, PARAMETER",MAP_TF_GENERATOR,BUILD,NV,"SAR, BCE, CEM",,
781,fix(freespace_planner): modify build error in rolling,autowarefoundation/autoware.universe,,PLANNING,DEP,LIBRARY,FREESPACE_PLANNER,BUILD,"LIB, IF","PPO, BCE, CEM",,"CHANGE/ADD/DELETE_LIB_IMPORTING, MODIFY_FREESPACE_PLANNING"
782,fix(had_map_utils): modify build error in rolling,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,CONFIG,"DEP, BUILD",HAD_MAP_UTILS,BUILD,NV,"MII, BCE, CEM",,
783,fix(lidar_centerpoint): modify build error in rolling,autowarefoundation/autoware.universe,,PERCEPTION,DEP,"DEP, PARAMETER",LIDAR_CENTERPOINT,BUILD,NV,"EA, BCE, CEM",,
784,fix(map_based_prediction): modify build error in rolling,autowarefoundation/autoware.universe,,PREDICTION,DEP,LIBRARY,MAP_BASED_PREDICTION,BUILD,"LIB, IF","PAE, BCE, CEM",,CHANGE/ADD/DELETE_LIB_IMPORTING
786,fix(obstacle_collision_checker): modify build error in rolling,autowarefoundation/autoware.universe,,CONTROL,DEP,LIBRARY,OBSTACLE_COLLISION_CHECKER,BUILD,"LIB, IF","CSA, BCE, CEM",,CHANGE/ADD/DELETE_LIB_IMPORTING
789,fix(probabilistic_occupancy_grid_map): modify build error in rolling,autowarefoundation/autoware.universe,,SENSING,DEP,"DEP, PARAMETER",PROBABILISTIC_OCCUPANCY_GRID_MAP,BUILD,NV,"SDI, BCE, CEM",,
805,fix(stop_filter): modify build error in rolling,autowarefoundation/autoware.universe,,LOCALIZATION,DEP,"DEP, PARAMETER",STOP_FILTER,BUILD,NV,"SAR, BCE, CEM",,
806,fix(traffic_light_map_based_detector): modify build error in rolling,autowarefoundation/autoware.universe,,PERCEPTION,DEP,"DEP, PARAMETER",TRAFFIC_LIGHT_MAP_BASED_DETECTOR,BUILD,NV,"EA, BCE, CEM",,
808,fix(tier4_planning_rviz_plugins): modify build error in rolling,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,DEP,"LIBRARY, RVIZ_PLUGIN",,BUILD,LIB,"MII, BCE, CEM",,CHANGE/ADD/DELETE_LIB_IMPORTING
811,fix(lane_change): intersection check not considering size equal 1,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,ICL,LANE_CHANGE,BEHAVIOR_PATH_PLANNER,LPN,IF,"PPO, EHR, DFC",,"CHANGE_CONDITION_LOGIC, ADJUST_CHANGE_LANE_RULE, ADD_MAP/LANE_CHECKING"
814,fix(fault_injection): fix empty hardware_id,autowarefoundation/autoware.universe,,SIMULATOR,DATA,"PARAMETER, FAULT_INJECTION",FAULT_INJECTION,IO,AS,"SPO, EHR, DFC",,UPDATE_DATA_VALUES/CALCULATION
816,fix(motion_velocity_smoother): fix overwriteStopPoint using backward point,autowarefoundation/autoware.universe,MOTION_VELOCITY_SMOOTHER,PLANNING,INTER-API,MOTION_VELOCITY_SMOOTHER,MOTION_VELOCITY_SMOOTHER,"STOP, SVC","SQ, MC","PPO, DFC",,"ADJUST_STOP/PARK_CONTROL, ADJUST_VELOCITY/SPEED_CONTROL, FIX_API_MISUSE, ADJUST_MOTION_VELOCITY_SMOOTHER, MOVE_STATEMENTS"
818,fix(lane_change): intersection check caused incorrect stopping point,autowarefoundation/autoware.universe,LANE_CHANGE,PLANNING,ALG,"LANE_CHANGE, INTERSECTION",BEHAVIOR_PATH_PLANNER,STOP,"IF, RT, LOOP, LV, AS, MC","PPO, DFC, SME",,"ADJUST_STOP/PARK_CONTROL, ADJUST_CHANGE_LANE_RULE, ADD_MAP/LANE_CHECKING"
823,fix(behavior_path_planner): fix undefined symbol in rolling,autowarefoundation/autoware.universe,,PLANNING,ICL,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,CRASHES,IF,"PPO, EHR",,CHANGE_CONDITION_LOGIC
828,fix(behavior_path_planner): getAvoidanceDebugMsgArray caused crash,autowarefoundation/autoware.universe,,PLANNING,MCC,"PATH_PLANNING, AVOIDANCE_SCENARIO",BEHAVIOR_PATH_PLANNER,CRASHES,IF,"PPO, EHR, SME",,ADD_CONDITION_LOGIC
834,fix(behavior_velocity): avoid insert same point on trajectory utils,autowarefoundation/autoware.universe,,PLANNING,ALG,BEHAVIOR_VELOCITY_PLANNER,BEHAVIOR_VELOCITY_PLANNER,CRASHES,"AS, IF, MC, LV","PPO, EHR, SME",,IMPROVE_TRAJECTORY/PATH_GENERATION
837,fix(behavior_velocity_planner): avoid zero division in pcl,autowarefoundation/autoware.universe,,PLANNING,MCC,BEHAVIOR_VELOCITY_PLANNER,BEHAVIOR_VELOCITY_PLANNER,CRASHES,"IF, MC","PPO, EHR",,ADD_CONDITION_LOGIC
853,fix: avoid useless cast,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,DATA,OSQP_INTERFACE,OSQP_INTERFACE,BUILD,AS,"MII, BCE, DFC, IC",,UPDATE_DATA_VALUES/CALCULATION
869,fix(system_monitor): fix build error on tegra platform,autowarefoundation/autoware.universe,GPU_MONITOR,HMI,DATA,GPU_MONITOR,SYSTEM_MONITOR,BUILD,MD,"MII, BCE, EHR",,"ADJUST_SYSTEM_MONITOR, CHANGE_DATA_TYPE"
871,docs: fix 404 error caused by typo in url,autowarefoundation/autoware.universe,,PERCEPTION,DOC,DOCUMENTATION,SURROUND_OBSTACLE_CHECKER,DOC,DOC,DUC,,
877,fix(surround_obstacle_checker): fix ego footprint polygon,autowarefoundation/autoware.universe,,PLANNING,NUM,SURROUND_OBSTACLE_CHECKER,SURROUND_OBSTACLE_CHECKER,OP,MC,"PPO, DFC",,MODIFY_OBJECT_PREDICTION/PLANNING
882,fix(dummy_perception_publisher): publish multiple layers of pointcloud,autowarefoundation/autoware.universe,POINTCLOUD_CREATOR,SIMULATOR,ALG,"ADS_COMMUNICATION, TEST_RELATED",DUMMY_PERCEPTION_PUBLISHER,IO,"LV, LOOP, MC, IF","EA, LA, CPR, SPO",,"ADJUST_MESSAGE/ADS_COMMUNICATION, MODIFY_SIMULATION_VISUALIZATION, MODIFY_POINTCLOUD_PROCESSING"
886,chore: fix typos,autowarefoundation/autoware.universe,,SENSING,SNT,TYPO_CORRECTING,POINTCLOUD_PREPROCESSOR,IO,"AS, MC","SDI, IC",,"MODIFY_SYNTAX_ERROR, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS"
898,fix(behavior velocity planner): skipping emplace back stop reason if it is empty,autowarefoundation/autoware.universe,,PLANNING,MCC,BEHAVIOR_VELOCITY_PLANNER,BEHAVIOR_VELOCITY_PLANNER,IO,"IF, MC","PPO, DFC",,ADD_CONDITION_LOGIC
917,fix(behavior_velocity_planner.stopline): extend following and previous search range to avoid no collision,autowarefoundation/autoware.universe,STOP_LINE,PLANNING,ALG,"STOP_LINE, BEHAVIOR_VELOCITY_PLANNER",BEHAVIOR_VELOCITY_PLANNER,STOP,"LV, IF, MC","PPO, DFC",,"ADJUST_STOP/PARK_CONTROL, ADJUST_STOP_LINE_MODULE"
933,fix: segmentation fault from uninitialized pointer,autowarefoundation/autoware.universe,CONCATENATE_DATA,SENSING,ASSI,POINTCLOUD_PREPROCESSOR,POINTCLOUD_PREPROCESSOR,CRASHES,AS,"SDI, EHR, DFC",,"MODIFY_POINTCLOUD_PROCESSING, ADD/DELETE/MODIFY_VARIABLE/PARAMETER_DECLARATION"
942,fix(map_loader): use std::filesystem to load pcd files in pointcloud_map_loader,autowarefoundation/autoware.universe,POINTCLOUD_MAP_LOADER,MAP,ALG,POINTCLOUD_MAP_LOADER,MAP_LOADER,IO,"LIB, IF, LV, MC","SAR, DU, DFC",,"CHANGE/ADD/DELETE_LIB_IMPORTING, MODIFY_MAP_LOADER"
951,fix(crop_box_filter): crop_box_filter_without_pcl,autowarefoundation/autoware.universe,CROP_BOX_FILTER,SENSING,DATA,"CROP_BOX_FILTER, POINTCLOUD_PREPROCESSOR",POINTCLOUD_PREPROCESSOR,IO,AS,"SDI, DFC",,"MODIFY_POINTCLOUD_PROCESSING, UPDATE_DATA_VALUES/CALCULATION"
958,fix(fault_injection): fix diag name,autowarefoundation/autoware.universe,FAULT_INJECTION,SIMULATOR,SNT,FAULT_INJECTION,FAULT_INJECTION,OT,LOOP,"SPO, EHR, DFC",,"ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, FIX_API_MISUSE"
972,fix(pointcloud_preprocessor): fix launch file,autowarefoundation/autoware.universe,,SENSING,CONFIG,PARAMETER,POINTCLOUD_PREPROCESSOR,LAU,NV,"SAR, CEM, IC",,
975,fix: path distance calculator,autowarefoundation/autoware.universe,PATH_DISTANCE_CALCULATOR,UTILITIES & TOOLS,MCC,DISTANCE_COMPUTATION,PATH_DISTANCE_CALCULATOR,CRASHES,"IF, MC","MII, DTI",,"ADD_CONDITION_LOGIC, MODIFY_PATH_DISTANCE_CALCULATION"
976,fix: obstacle stop planner died when path size is 1,autowarefoundation/autoware.universe,,PLANNING,MCC,OBSTACLE_STOP_PLANNER,OBSTACLE_STOP_PLANNER,CRASHES,IF,"PPO, DFC, EHR",,"ADD_CONDITION_LOGIC, MODIFY_OBJECT_PREDICTION/PLANNING"
982,fix(ground_segmentation): fix  non_ground segmentation missing,autowarefoundation/autoware.universe,SCAN_GROUND_FILTER_NODELET,PERCEPTION,ALG,GROUND_SEGMENTATION,GROUND_SEGMENTATION,OP,"IF, LV","EA, DFC",,"ADJUST_GROUND_PERCEPTION, MODIFY_MAP_SEGMENTATION"
985,fix(freespace_planner): collision check,autowarefoundation/autoware.universe,ABSTRACT_ALGORITHM,PLANNING,ALG,"FREESPACE_PLANNING_ALGORITHMS, FREESPACE_PLANNER",FREESPACE_PLANNING_ALGORITHMS,OP,"MC, LOOP, AS, LV, MD","PPO, DFC",,"ENHANCE_SAFETY_FEATURES, MODIFY_FREESPACE_PLANNING"
999,fix(pointcloud_preprocessor): avoid unnecessary data copy,autowarefoundation/autoware.universe,,SENSING,MEM,POINTCLOUD_PREPROCESSOR,POINTCLOUD_PREPROCESSOR,IO,"LV, MC","SDI, DFC",,"FIX_MEMORY_ISSUE, MODIFY_POINTCLOUD_PROCESSING"
1000,fix(behavior_velocity): stop line search ego index at returning path case,autowarefoundation/autoware.universe,,PLANNING,ALG,BEHAVIOR_VELOCITY_PLANNER,BEHAVIOR_VELOCITY_PLANNER,STOP,"AS, LV, IF","PPO, SME",,ADJUST_STOP/PARK_CONTROL
1003,fix(traffic_light_ssd_fine_detector): fix package missing without CUDA,autowarefoundation/autoware.universe,,PERCEPTION,DEP,BUILD,TRAFFIC_LIGHT_SSD_FINE_DETECTOR,BUILD,NV,"EA, CEM, DU, BCE",,
1005,fix(behavior_path_planner): unsafe mutex operation,autowarefoundation/autoware.universe,BEHAVIOR_PATH_PLANNER,PLANNING,CONC,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,SS,MC,"PPO, CC, SME, SPE",,"ENHANCE_SAFETY_FEATURES, CHANGE/RESCHEDULE_PROCESS"
1013,docs(merge_from_private): fix merge_from_private design image,autowarefoundation/autoware.universe,,PLANNING,DOC,DOCUMENTATION,BEHAVIOR_VELOCITY_PLANNER,DOC,DOC,DUC,,
1017,fix: plot for mpc,autowarefoundation/autoware.universe,,CONTROL,CONFIG,PARAMETER,TRAJECTORY_FOLLOWER,DGUI,NV,"PPO, CEM",,
1024,fix(tier4_perception_launch): add missing dependencies in package.xml,autowarefoundation/autoware.universe,,PERCEPTION,DEP,"DEP, PARAMETER",,LAU,NV,"EA, DU, CEM",ADD/REMOVE_DEPENDENCY,
1025,docs(simulator): fixed simple_planning_simulator table,autowarefoundation/autoware.universe,,SIMULATOR,DOC,DOCUMENTATION,SIMPLE_PLANNING_SIMULATOR,DOC,DOC,DUC,,
1029,fix: stop_line visualization,autowarefoundation/autoware.universe,STOP_LINE,PLANNING,MCC,"STOP_LINE, DEBUG_TOOLS, VISUALIZATION",BEHAVIOR_VELOCITY_PLANNER,DGUI,"IF, MC","PPO, UIA",,"ADD_CONDITION_LOGIC, CHANGE/ADD_GUI_PROPERTY/ELEMENTS, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, ADJUST_STOP_LINE_MODULE"
1035,fix(behavior_path_planner): get accurate drivable area,autowarefoundation/autoware.universe,,PLANNING,ALG,PATH_PLANNING,BEHAVIOR_PATH_PLANNER,LPN,"MC, LV, AS","PPO, DFC, SME",,ADJUST_DRIVABLE_AREA
1040,fix(tier4_debug_tools): fix unnecessary use of map,autowarefoundation/autoware.universe,,UTILITIES & TOOLS,ASSI,"SCRIPT, DEBUG_CHANGE",TIER4_DEBUG_TOOLS,UN,"AS, MC","MII, DTI, EHR",,"ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS, OPTIMIZE_SCRIPT_TOOLS"
1043,fix(lanelet2_extension): remove unnecessary error message,autowarefoundation/autoware.universe,,MAP,ALG,"MAP_TOOLS, LOG_SYSTEM",LANELET2_EXTENSION,IO,SQ,"SAR, EHR",REORDER_STATEMENT,
1044,fix(obstacle_avoidance_planner): fix calcVelocity zeo velocity insertion,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ALG,AVOIDANCE_SCENARIO,BEHAVIOR_PATH_PLANNER,SVC,"MC, LV, AS, IF, RT","PPO, DFC",,"ADJUST_VELOCITY/SPEED_CONTROL, MODIFY_AVOIDANCE_PROCESSING"
1047,fix(tier4_autoware_api_launch): typo,autowarefoundation/autoware.universe,,SYSTEM,CONFIG,"TYPO_CORRECTING, PARAMETER",,LAU,NV,"MII, CEM",FIX_TYPO,
1052,fix(behavior_velocity): use pose for min velocity if the object is stopped,autowarefoundation/autoware.universe,RUN_OUT,PLANNING,MCC,"RUN_OUT, BEHAVIOR_VELOCITY_PLANNER",BEHAVIOR_VELOCITY_PLANNER,SVC,"AS, IF, MC","PPO, DFC",,"ADD_CONDITION_LOGIC, ADJUST_VELOCITY/SPEED_CONTROL, ADJUST_RUN_OUT_MODULE"
1055,fix(behavior_path_planner): remove min max shift limit,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,ALG,"AVOIDANCE_SCENARIO, PATH_PLANNING",BEHAVIOR_PATH_PLANNER,OP,"AS, MC","PPO, DFC",,MODIFY_AVOIDANCE_PROCESSING
1057,fix(map_based_prediction): fix reversed vehicle prediction,autowarefoundation/autoware.universe,MAP_BASED_PREDICTION,PREDICTION,ICL,MAP_BASED_PREDICTION,MAP_BASED_PREDICTION,LPN,"IF, LV","PAE, DFC",,"CHANGE_CONDITION_LOGIC, MODIFY_OBJECT_PREDICTION/PLANNING"
1065,docs(behavior_velocity): fix link error,autowarefoundation/autoware.universe,,PLANNING,DOC,DOCUMENTATION,BEHAVIOR_VELOCITY_PLANNER,DOC,DOC,DUC,,
1067,fix(behavior_velocity): remove inserting ego point in smoothPath,autowarefoundation/autoware.universe,,PLANNING,ALG,BEHAVIOR_VELOCITY_PLANNER,BEHAVIOR_VELOCITY_PLANNER,TRAJ,"IF, LV, MC, AS","PPO, DFC",,MODIFY_TRAJECTORY_SMOOTHER
1070,fix(obstacle_avoidance_planner): empty points handling,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,MCC,"OBSTACLE_AVOIDANCE_PLANNER, AVOIDANCE_SCENARIO",BEHAVIOR_PATH_PLANNER,OP,"IF, RT","PPO, EHR, DFC",,"ADD_CONDITION_LOGIC, MODIFY_AVOIDANCE_PROCESSING"
1072,fix(obstacle_avoidance_planner): add error handling of empty reference point,autowarefoundation/autoware.universe,AVOIDANCE,PLANNING,MCC,"MPT_OPTIMIZER, AVOIDANCE_SCENARIO, OBSTACLE_AVOIDANCE_PLANNER",BEHAVIOR_PATH_PLANNER,CRASHES,"IF, RT","PPO, EHR, DFC",,"ADD_CONDITION_LOGIC, MODIFY_AVOIDANCE_PROCESSING, MODIFY_MPT_OPTIMIZER, ADD/MODIFY_ERROR/DEBUG_HANDLER/TOOLS"
1083,fix(obstacle_cruise_planner): use absolute value in lateraloffset to filter on obstacles,autowarefoundation/autoware.universe,,PLANNING,ICL,OBSTACLE_CRUISE_PLANNER,OBSTACLE_CRUISE_PLANNER,OP,"IF, MC","PPO, DFC",,"CHANGE_CONDITION_LOGIC, ADJUST_OBSTACLE_CRUISE_PLANNER"
1085,fix(tier4_state_rviz_plugin): qos,autowarefoundation/autoware.universe,AUTOWARE_STATE_PANEL,UTILITIES & TOOLS,EXTER-API,RVIZ_PLUGIN,TIER4_STATE_RVIZ_PLUGIN,IO,"MC, AS","MII, SME, DFC",,"FIX_API_MISUSE, CHANGE/ADD_GUI_PROPERTY/ELEMENTS"
1095,fix(behavior_velocity_limit): update velocity limit qos (to TransientLodal),autowarefoundation/autoware.universe,,PLANNING,INTER-API,BEHAVIOR_VELOCITY_PLANNER,BEHAVIOR_VELOCITY_PLANNER,SVC,"AS, MC","PPO, DFC",,"ADJUST_VELOCITY/SPEED_CONTROL, FIX_API_MISUSE"
1098,fix(route_handler): dereference to null cause avoidance module crash,autowarefoundation/autoware.universe,ROUTE_HANDLER,PLANNING,MCC,"ROUTE_HANDLER, AVOIDANCE_SCENARIO",ROUTE_HANDLER,CRASHES,"IF, LOOP","PPO, EHR, DFC",,"ADD_CONDITION_LOGIC, MODIFY_ROUTE_HANDLER, MODIFY_AVOIDANCE_PROCESSING"
1108,fix(behavior_velocity_planner): keep FINALIZED state in vtl module,autowarefoundation/autoware.universe,VIRTUAL_TRAFFIC_LIGHT,PLANNING,ICL,"VIRTUAL_TRAFFIC_LIGHT, BEHAVIOR_VELOCITY_PLANNER",BEHAVIOR_VELOCITY_PLANNER,STOP,IF,"PPO, SME",,"CHANGE_CONDITION_LOGIC, ADJUST_STOP/PARK_CONTROL, ADJUST_TRAFFIC_SIGNAL_PROCESSING"
1132,fix(emergency_handler): publish gear,autowarefoundation/autoware.universe,EMERGENCY_HANDLER,SYSTEM,ICL,EMERGENCY_HANDLER,EMERGENCY_HANDLER,IO,"IF, AS","MII, DFC, CPR",,"CHANGE_CONDITION_LOGIC, MODIFY_EMERGENCY_MODE, ADJUST_MESSAGE/ADS_COMMUNICATION"
